level,imu,task
0,'2segment_data4737.mat',2
0,'2segment_data4738.mat',2
0,'2segment_data4739.mat',2
0,'2segment_data4740.mat',2
0,'2segment_data4741.mat',2
0,'2segment_data4742.mat',2
0,'2segment_data4743.mat',2
0,'2segment_data4744.mat',2
0,'2segment_data4745.mat',2
0,'2segment_data4746.mat',2
0,'2segment_data4747.mat',2
0,'2segment_data4748.mat',2
0,'2segment_data4749.mat',2
0,'2segment_data4750.mat',2
0,'2segment_data4751.mat',2
0,'2segment_data4752.mat',2
0,'2segment_data4753.mat',2
0,'2segment_data4754.mat',2
0,'2segment_data4755.mat',2
0,'2segment_data4756.mat',2
0,'2segment_data4757.mat',2
0,'2segment_data4758.mat',2
0,'2segment_data4759.mat',2
0,'2segment_data4760.mat',2
0,'2segment_data4761.mat',2
0,'2segment_data4762.mat',2
0,'2segment_data4763.mat',2
0,'2segment_data4764.mat',2
0,'2segment_data4765.mat',2
0,'2segment_data4766.mat',2
0,'2segment_data4767.mat',2
0,'2segment_data4768.mat',2
0,'2segment_data4769.mat',2
0,'2segment_data4770.mat',2
0,'2segment_data4771.mat',2
2,'2segment_data4772.mat',2
2,'2segment_data4773.mat',2
2,'2segment_data4774.mat',2
2,'2segment_data4775.mat',2
2,'2segment_data4776.mat',2
2,'2segment_data4777.mat',2
2,'2segment_data4778.mat',2
2,'2segment_data4779.mat',2
2,'2segment_data4780.mat',2
2,'2segment_data4781.mat',2
2,'2segment_data4782.mat',2
2,'2segment_data4783.mat',2
2,'2segment_data4784.mat',2
2,'2segment_data4785.mat',2
2,'2segment_data4786.mat',2
2,'2segment_data4787.mat',2
2,'2segment_data4788.mat',2
2,'2segment_data4789.mat',2
2,'2segment_data4790.mat',2
2,'2segment_data4791.mat',2
2,'2segment_data4792.mat',2
2,'2segment_data4793.mat',2
2,'2segment_data4794.mat',2
2,'2segment_data4795.mat',2
2,'2segment_data4796.mat',2
2,'2segment_data4797.mat',2
2,'2segment_data4798.mat',2
2,'2segment_data4799.mat',2
2,'2segment_data4800.mat',2
2,'2segment_data4801.mat',2
2,'2segment_data4802.mat',2
2,'2segment_data4803.mat',2
2,'2segment_data4804.mat',2
2,'2segment_data4805.mat',2
2,'2segment_data4806.mat',2
2,'2segment_data4807.mat',2
2,'2segment_data4808.mat',2
2,'2segment_data4809.mat',2
2,'2segment_data4810.mat',2
2,'2segment_data4811.mat',2
2,'2segment_data4812.mat',2
2,'2segment_data4813.mat',2
2,'2segment_data4814.mat',2
2,'2segment_data4815.mat',2
2,'2segment_data4816.mat',2
2,'2segment_data4817.mat',2
2,'2segment_data4818.mat',2
2,'2segment_data4819.mat',2
2,'2segment_data4820.mat',2
2,'2segment_data4821.mat',2
2,'2segment_data4822.mat',2
2,'2segment_data4823.mat',2
2,'2segment_data4824.mat',2
2,'2segment_data4825.mat',2
2,'2segment_data4826.mat',2
2,'2segment_data4827.mat',2
2,'2segment_data4828.mat',2
2,'2segment_data4829.mat',2
2,'2segment_data4830.mat',2
2,'2segment_data4831.mat',2
2,'2segment_data4832.mat',2
2,'2segment_data4833.mat',2
2,'2segment_data4834.mat',2
2,'2segment_data4835.mat',2
2,'2segment_data4836.mat',2
2,'2segment_data4837.mat',2
2,'2segment_data4838.mat',2
2,'2segment_data4839.mat',2
2,'2segment_data4840.mat',2
2,'2segment_data4841.mat',2
2,'2segment_data4842.mat',2
2,'2segment_data4843.mat',2
2,'2segment_data4844.mat',2
2,'2segment_data4845.mat',2
2,'2segment_data4846.mat',2
2,'2segment_data4847.mat',2
2,'2segment_data4848.mat',2
2,'2segment_data4849.mat',2
2,'2segment_data4850.mat',2
2,'2segment_data4851.mat',2
2,'2segment_data4852.mat',2
2,'2segment_data4853.mat',2
2,'2segment_data4854.mat',2
2,'2segment_data4855.mat',2
2,'2segment_data4856.mat',2
2,'2segment_data4857.mat',2
2,'2segment_data4858.mat',2
2,'2segment_data4859.mat',2
2,'2segment_data4860.mat',2
2,'2segment_data4861.mat',2
2,'2segment_data4862.mat',2
2,'2segment_data4863.mat',2
2,'2segment_data4864.mat',2
2,'2segment_data4865.mat',2
2,'2segment_data4866.mat',2
2,'2segment_data4867.mat',2
2,'2segment_data4868.mat',2
2,'2segment_data4869.mat',2
2,'2segment_data4870.mat',2
2,'2segment_data4871.mat',2
2,'2segment_data4872.mat',2
2,'2segment_data4873.mat',2
2,'2segment_data4874.mat',2
2,'2segment_data4875.mat',2
2,'2segment_data4876.mat',2
2,'2segment_data4877.mat',2
2,'2segment_data4878.mat',2
2,'2segment_data4879.mat',2
2,'2segment_data4880.mat',2
2,'2segment_data4881.mat',2
2,'2segment_data4882.mat',2
2,'2segment_data4883.mat',2
2,'2segment_data4884.mat',2
2,'2segment_data4885.mat',2
2,'2segment_data4886.mat',2
0,'2segment_data4887.mat',2
0,'2segment_data4888.mat',2
0,'2segment_data4889.mat',2
0,'2segment_data4890.mat',2
0,'2segment_data4891.mat',2
0,'2segment_data4892.mat',2
0,'2segment_data4893.mat',2
0,'2segment_data4894.mat',2
0,'2segment_data4895.mat',2
0,'2segment_data4896.mat',2
0,'2segment_data4897.mat',2
0,'2segment_data4898.mat',2
0,'2segment_data4899.mat',2
0,'2segment_data4900.mat',2
0,'2segment_data4901.mat',2
0,'2segment_data4902.mat',2
0,'2segment_data4903.mat',2
0,'2segment_data4904.mat',2
0,'2segment_data4905.mat',2
0,'2segment_data4906.mat',2
0,'2segment_data4907.mat',2
0,'2segment_data4908.mat',2
0,'2segment_data4909.mat',2
0,'2segment_data4910.mat',2
0,'2segment_data4911.mat',2
0,'2segment_data4912.mat',2
0,'2segment_data4913.mat',2
0,'2segment_data4914.mat',2
0,'2segment_data4915.mat',2
0,'2segment_data4916.mat',2
0,'2segment_data4917.mat',2
0,'2segment_data4918.mat',2
0,'2segment_data4919.mat',2
0,'2segment_data4920.mat',2
0,'2segment_data4921.mat',2
0,'2segment_data4922.mat',2
0,'2segment_data4923.mat',2
0,'2segment_data4924.mat',2
0,'2segment_data4925.mat',2
0,'2segment_data4926.mat',2
0,'2segment_data4927.mat',2
0,'2segment_data4928.mat',2
0,'2segment_data4929.mat',2
0,'2segment_data4930.mat',2
0,'2segment_data4931.mat',2
0,'2segment_data4932.mat',2
0,'2segment_data4933.mat',2
0,'2segment_data4934.mat',2
0,'2segment_data4935.mat',2
0,'2segment_data4936.mat',2
0,'2segment_data4937.mat',2
0,'2segment_data4938.mat',2
0,'2segment_data4939.mat',2
0,'2segment_data4940.mat',2
0,'2segment_data4941.mat',2
0,'2segment_data4942.mat',2
0,'2segment_data4943.mat',2
0,'2segment_data4944.mat',2
0,'2segment_data4945.mat',2
0,'2segment_data4946.mat',2
0,'2segment_data4947.mat',2
0,'2segment_data4948.mat',2
0,'2segment_data4949.mat',2
0,'2segment_data4950.mat',2
0,'2segment_data4951.mat',2
0,'2segment_data4952.mat',2
0,'2segment_data4953.mat',2
0,'2segment_data4954.mat',2
0,'2segment_data4955.mat',2
0,'2segment_data4956.mat',2
0,'2segment_data4957.mat',2
0,'2segment_data4958.mat',2
0,'2segment_data4959.mat',2
0,'2segment_data4960.mat',2
3,'2segment_data4961.mat',2
3,'2segment_data4962.mat',2
3,'2segment_data4963.mat',2
3,'2segment_data4964.mat',2
3,'2segment_data4965.mat',2
3,'2segment_data4966.mat',2
3,'2segment_data4967.mat',2
3,'2segment_data4968.mat',2
3,'2segment_data4969.mat',2
3,'2segment_data4970.mat',2
3,'2segment_data4971.mat',2
3,'2segment_data4972.mat',2
3,'2segment_data4973.mat',2
3,'2segment_data4974.mat',2
3,'2segment_data4975.mat',2
3,'2segment_data4976.mat',2
3,'2segment_data4977.mat',2
3,'2segment_data4978.mat',2
3,'2segment_data4979.mat',2
3,'2segment_data4980.mat',2
3,'2segment_data4981.mat',2
3,'2segment_data4982.mat',2
3,'2segment_data4983.mat',2
3,'2segment_data4984.mat',2
3,'2segment_data4985.mat',2
3,'2segment_data4986.mat',2
3,'2segment_data4987.mat',2
3,'2segment_data4988.mat',2
3,'2segment_data4989.mat',2
3,'2segment_data4990.mat',2
3,'2segment_data4991.mat',2
3,'2segment_data4992.mat',2
3,'2segment_data4993.mat',2
3,'2segment_data4994.mat',2
3,'2segment_data4995.mat',2
3,'2segment_data4996.mat',2
3,'2segment_data4997.mat',2
3,'2segment_data4998.mat',2
3,'2segment_data4999.mat',2
3,'2segment_data5000.mat',2
3,'2segment_data5001.mat',2
3,'2segment_data5002.mat',2
3,'2segment_data5003.mat',2
3,'2segment_data5004.mat',2
3,'2segment_data5005.mat',2
3,'2segment_data5006.mat',2
3,'2segment_data5007.mat',2
3,'2segment_data5008.mat',2
3,'2segment_data5009.mat',2
3,'2segment_data5010.mat',2
3,'2segment_data5011.mat',2
3,'2segment_data5012.mat',2
3,'2segment_data5013.mat',2
3,'2segment_data5014.mat',2
3,'2segment_data5015.mat',2
3,'2segment_data5016.mat',2
3,'2segment_data5017.mat',2
3,'2segment_data5018.mat',2
3,'2segment_data5019.mat',2
3,'2segment_data5020.mat',2
3,'2segment_data5021.mat',2
3,'2segment_data5022.mat',2
3,'2segment_data5023.mat',2
3,'2segment_data5024.mat',2
3,'2segment_data5025.mat',2
3,'2segment_data5026.mat',2
3,'2segment_data5027.mat',2
3,'2segment_data5028.mat',2
3,'2segment_data5029.mat',2
3,'2segment_data5030.mat',2
3,'2segment_data5031.mat',2
3,'2segment_data5032.mat',2
3,'2segment_data5033.mat',2
3,'2segment_data5034.mat',2
3,'2segment_data5035.mat',2
3,'2segment_data5036.mat',2
3,'2segment_data5037.mat',2
3,'2segment_data5038.mat',2
3,'2segment_data5039.mat',2
3,'2segment_data5040.mat',2
3,'2segment_data5041.mat',2
3,'2segment_data5042.mat',2
3,'2segment_data5043.mat',2
3,'2segment_data5044.mat',2
3,'2segment_data5045.mat',2
3,'2segment_data5046.mat',2
3,'2segment_data5047.mat',2
3,'2segment_data5048.mat',2
3,'2segment_data5049.mat',2
3,'2segment_data5050.mat',2
3,'2segment_data5051.mat',2
3,'2segment_data5052.mat',2
3,'2segment_data5053.mat',2
3,'2segment_data5054.mat',2
3,'2segment_data5055.mat',2
3,'2segment_data5056.mat',2
3,'2segment_data5057.mat',2
3,'2segment_data5058.mat',2
3,'2segment_data5059.mat',2
3,'2segment_data5060.mat',2
3,'2segment_data5061.mat',2
3,'2segment_data5062.mat',2
3,'2segment_data5063.mat',2
3,'2segment_data5064.mat',2
3,'2segment_data5065.mat',2
3,'2segment_data5066.mat',2
3,'2segment_data5067.mat',2
3,'2segment_data5068.mat',2
3,'2segment_data5069.mat',2
3,'2segment_data5070.mat',2
3,'2segment_data5071.mat',2
3,'2segment_data5072.mat',2
3,'2segment_data5073.mat',2
3,'2segment_data5074.mat',2
3,'2segment_data5075.mat',2
3,'2segment_data5076.mat',2
3,'2segment_data5077.mat',2
3,'2segment_data5078.mat',2
3,'2segment_data5079.mat',2
3,'2segment_data5080.mat',2
3,'2segment_data5081.mat',2
3,'2segment_data5082.mat',2
3,'2segment_data5083.mat',2
3,'2segment_data5084.mat',2
3,'2segment_data5085.mat',2
3,'2segment_data5086.mat',2
3,'2segment_data5087.mat',2
3,'2segment_data5088.mat',2
3,'2segment_data5089.mat',2
3,'2segment_data5090.mat',2
3,'2segment_data5091.mat',2
3,'2segment_data5092.mat',2
3,'2segment_data5093.mat',2
3,'2segment_data5094.mat',2
3,'2segment_data5095.mat',2
3,'2segment_data5096.mat',2
3,'2segment_data5097.mat',2
3,'2segment_data5098.mat',2
3,'2segment_data5099.mat',2
3,'2segment_data5100.mat',2
3,'2segment_data5101.mat',2
3,'2segment_data5102.mat',2
3,'2segment_data5103.mat',2
3,'2segment_data5104.mat',2
3,'2segment_data5105.mat',2
3,'2segment_data5106.mat',2
3,'2segment_data5107.mat',2
3,'2segment_data5108.mat',2
3,'2segment_data5109.mat',2
3,'2segment_data5110.mat',2
3,'2segment_data5111.mat',2
3,'2segment_data5112.mat',2
3,'2segment_data5113.mat',2
3,'2segment_data5114.mat',2
3,'2segment_data5115.mat',2
3,'2segment_data5116.mat',2
4,'2segment_data5117.mat',2
4,'2segment_data5118.mat',2
4,'2segment_data5119.mat',2
4,'2segment_data5120.mat',2
4,'2segment_data5121.mat',2
4,'2segment_data5122.mat',2
4,'2segment_data5123.mat',2
4,'2segment_data5124.mat',2
4,'2segment_data5125.mat',2
4,'2segment_data5126.mat',2
4,'2segment_data5127.mat',2
4,'2segment_data5128.mat',2
4,'2segment_data5129.mat',2
4,'2segment_data5130.mat',2
4,'2segment_data5131.mat',2
4,'2segment_data5132.mat',2
4,'2segment_data5133.mat',2
4,'2segment_data5134.mat',2
4,'2segment_data5135.mat',2
4,'2segment_data5136.mat',2
4,'2segment_data5137.mat',2
4,'2segment_data5138.mat',2
4,'2segment_data5139.mat',2
4,'2segment_data5140.mat',2
4,'2segment_data5141.mat',2
4,'2segment_data5142.mat',2
4,'2segment_data5143.mat',2
4,'2segment_data5144.mat',2
4,'2segment_data5145.mat',2
4,'2segment_data5146.mat',2
4,'2segment_data5147.mat',2
4,'2segment_data5148.mat',2
4,'2segment_data5149.mat',2
4,'2segment_data5150.mat',2
4,'2segment_data5151.mat',2
4,'2segment_data5152.mat',2
4,'2segment_data5153.mat',2
4,'2segment_data5154.mat',2
4,'2segment_data5155.mat',2
4,'2segment_data5156.mat',2
4,'2segment_data5157.mat',2
4,'2segment_data5158.mat',2
4,'2segment_data5159.mat',2
4,'2segment_data5160.mat',2
4,'2segment_data5161.mat',2
4,'2segment_data5162.mat',2
4,'2segment_data5163.mat',2
4,'2segment_data5164.mat',2
4,'2segment_data5165.mat',2
4,'2segment_data5166.mat',2
4,'2segment_data5167.mat',2
4,'2segment_data5168.mat',2
4,'2segment_data5169.mat',2
4,'2segment_data5170.mat',2
4,'2segment_data5171.mat',2
4,'2segment_data5172.mat',2
4,'2segment_data5173.mat',2
4,'2segment_data5174.mat',2
4,'2segment_data5175.mat',2
4,'2segment_data5176.mat',2
4,'2segment_data5177.mat',2
4,'2segment_data5178.mat',2
4,'2segment_data5179.mat',2
4,'2segment_data5180.mat',2
4,'2segment_data5181.mat',2
4,'2segment_data5182.mat',2
4,'2segment_data5183.mat',2
4,'2segment_data5184.mat',2
4,'2segment_data5185.mat',2
4,'2segment_data5186.mat',2
4,'2segment_data5187.mat',2
4,'2segment_data5188.mat',2
4,'2segment_data5189.mat',2
4,'2segment_data5190.mat',2
4,'2segment_data5191.mat',2
4,'2segment_data5192.mat',2
4,'2segment_data5193.mat',2
4,'2segment_data5194.mat',2
4,'2segment_data5195.mat',2
4,'2segment_data5196.mat',2
4,'2segment_data5197.mat',2
4,'2segment_data5198.mat',2
4,'2segment_data5199.mat',2
4,'2segment_data5200.mat',2
4,'2segment_data5201.mat',2
4,'2segment_data5202.mat',2
4,'2segment_data5203.mat',2
4,'2segment_data5204.mat',2
4,'2segment_data5205.mat',2
4,'2segment_data5206.mat',2
4,'2segment_data5207.mat',2
4,'2segment_data5208.mat',2
4,'2segment_data5209.mat',2
4,'2segment_data5210.mat',2
4,'2segment_data5211.mat',2
4,'2segment_data5212.mat',2
4,'2segment_data5213.mat',2
4,'2segment_data5214.mat',2
4,'2segment_data5215.mat',2
4,'2segment_data5216.mat',2
4,'2segment_data5217.mat',2
4,'2segment_data5218.mat',2
4,'2segment_data5219.mat',2
4,'2segment_data5220.mat',2
4,'2segment_data5221.mat',2
4,'2segment_data5222.mat',2
4,'2segment_data5223.mat',2
4,'2segment_data5224.mat',2
4,'2segment_data5225.mat',2
4,'2segment_data5226.mat',2
4,'2segment_data5227.mat',2
4,'2segment_data5228.mat',2
4,'2segment_data5229.mat',2
4,'2segment_data5230.mat',2
4,'2segment_data5231.mat',2
4,'2segment_data5232.mat',2
4,'2segment_data5233.mat',2
4,'2segment_data5234.mat',2
4,'2segment_data5235.mat',2
4,'2segment_data5236.mat',2
4,'2segment_data5237.mat',2
4,'2segment_data5238.mat',2
4,'2segment_data5239.mat',2
4,'2segment_data5240.mat',2
4,'2segment_data5241.mat',2
4,'2segment_data5242.mat',2
4,'2segment_data5243.mat',2
4,'2segment_data5244.mat',2
4,'2segment_data5245.mat',2
4,'2segment_data5246.mat',2
4,'2segment_data5247.mat',2
4,'2segment_data5248.mat',2
4,'2segment_data5249.mat',2
4,'2segment_data5250.mat',2
4,'2segment_data5251.mat',2
4,'2segment_data5252.mat',2
4,'2segment_data5253.mat',2
4,'2segment_data5254.mat',2
4,'2segment_data5255.mat',2
4,'2segment_data5256.mat',2
4,'2segment_data5257.mat',2
4,'2segment_data5258.mat',2
4,'2segment_data5259.mat',2
4,'2segment_data5260.mat',2
4,'2segment_data5261.mat',2
4,'2segment_data5262.mat',2
4,'2segment_data5263.mat',2
4,'2segment_data5264.mat',2
4,'2segment_data5265.mat',2
4,'2segment_data5266.mat',2
4,'2segment_data5267.mat',2
4,'2segment_data5268.mat',2
4,'2segment_data5269.mat',2
4,'2segment_data5270.mat',2
4,'2segment_data5271.mat',2
4,'2segment_data5272.mat',2
4,'2segment_data5273.mat',2
4,'2segment_data5274.mat',2
4,'2segment_data5275.mat',2
4,'2segment_data5276.mat',2
4,'2segment_data5277.mat',2
4,'2segment_data5278.mat',2
4,'2segment_data5279.mat',2
4,'2segment_data5280.mat',2
4,'2segment_data5281.mat',2
4,'2segment_data5282.mat',2
4,'2segment_data5283.mat',2
4,'2segment_data5284.mat',2
4,'2segment_data5285.mat',2
4,'2segment_data5286.mat',2
4,'2segment_data5287.mat',2
4,'2segment_data5288.mat',2
4,'2segment_data5289.mat',2
4,'2segment_data5290.mat',2
4,'2segment_data5291.mat',2
4,'2segment_data5292.mat',2
4,'2segment_data5293.mat',2
4,'2segment_data5294.mat',2
4,'2segment_data5295.mat',2
4,'2segment_data5296.mat',2
4,'2segment_data5297.mat',2
4,'2segment_data5298.mat',2
4,'2segment_data5299.mat',2
4,'2segment_data5300.mat',2
4,'2segment_data5301.mat',2
4,'2segment_data5302.mat',2
4,'2segment_data5303.mat',2
4,'2segment_data5304.mat',2
4,'2segment_data5305.mat',2
4,'2segment_data5306.mat',2
3,'2segment_data5307.mat',2
3,'2segment_data5308.mat',2
3,'2segment_data5309.mat',2
3,'2segment_data5310.mat',2
3,'2segment_data5311.mat',2
3,'2segment_data5312.mat',2
3,'2segment_data5313.mat',2
3,'2segment_data5314.mat',2
3,'2segment_data5315.mat',2
3,'2segment_data5316.mat',2
3,'2segment_data5317.mat',2
3,'2segment_data5318.mat',2
3,'2segment_data5319.mat',2
3,'2segment_data5320.mat',2
3,'2segment_data5321.mat',2
3,'2segment_data5322.mat',2
3,'2segment_data5323.mat',2
3,'2segment_data5324.mat',2
3,'2segment_data5325.mat',2
3,'2segment_data5326.mat',2
3,'2segment_data5327.mat',2
3,'2segment_data5328.mat',2
3,'2segment_data5329.mat',2
3,'2segment_data5330.mat',2
3,'2segment_data5331.mat',2
3,'2segment_data5332.mat',2
3,'2segment_data5333.mat',2
3,'2segment_data5334.mat',2
3,'2segment_data5335.mat',2
3,'2segment_data5336.mat',2
3,'2segment_data5337.mat',2
3,'2segment_data5338.mat',2
3,'2segment_data5339.mat',2
3,'2segment_data5340.mat',2
3,'2segment_data5341.mat',2
3,'2segment_data5342.mat',2
3,'2segment_data5343.mat',2
3,'2segment_data5344.mat',2
3,'2segment_data5345.mat',2
3,'2segment_data5346.mat',2
3,'2segment_data5347.mat',2
3,'2segment_data5348.mat',2
3,'2segment_data5349.mat',2
3,'2segment_data5350.mat',2
3,'2segment_data5351.mat',2
3,'2segment_data5352.mat',2
3,'2segment_data5353.mat',2
3,'2segment_data5354.mat',2
3,'2segment_data5355.mat',2
3,'2segment_data5356.mat',2
3,'2segment_data5357.mat',2
3,'2segment_data5358.mat',2
3,'2segment_data5359.mat',2
3,'2segment_data5360.mat',2
3,'2segment_data5361.mat',2
3,'2segment_data5362.mat',2
3,'2segment_data5363.mat',2
3,'2segment_data5364.mat',2
3,'2segment_data5365.mat',2
3,'2segment_data5366.mat',2
3,'2segment_data5367.mat',2
3,'2segment_data5368.mat',2
3,'2segment_data5369.mat',2
3,'2segment_data5370.mat',2
3,'2segment_data5371.mat',2
3,'2segment_data5372.mat',2
3,'2segment_data5373.mat',2
3,'2segment_data5374.mat',2
3,'2segment_data5375.mat',2
3,'2segment_data5376.mat',2
3,'2segment_data5377.mat',2
3,'2segment_data5378.mat',2
3,'2segment_data5379.mat',2
3,'2segment_data5380.mat',2
3,'2segment_data5381.mat',2
3,'2segment_data5382.mat',2
3,'2segment_data5383.mat',2
3,'2segment_data5384.mat',2
3,'2segment_data5385.mat',2
3,'2segment_data5386.mat',2
3,'2segment_data5387.mat',2
3,'2segment_data5388.mat',2
3,'2segment_data5389.mat',2
3,'2segment_data5390.mat',2
3,'2segment_data5391.mat',2
3,'2segment_data5392.mat',2
3,'2segment_data5393.mat',2
3,'2segment_data5394.mat',2
3,'2segment_data5395.mat',2
3,'2segment_data5396.mat',2
3,'2segment_data5397.mat',2
3,'2segment_data5398.mat',2
3,'2segment_data5399.mat',2
3,'2segment_data5400.mat',2
3,'2segment_data5401.mat',2
3,'2segment_data5402.mat',2
3,'2segment_data5403.mat',2
3,'2segment_data5404.mat',2
3,'2segment_data5405.mat',2
3,'2segment_data5406.mat',2
3,'2segment_data5407.mat',2
3,'2segment_data5408.mat',2
3,'2segment_data5409.mat',2
3,'2segment_data5410.mat',2
3,'2segment_data5411.mat',2
3,'2segment_data5412.mat',2
3,'2segment_data5413.mat',2
3,'2segment_data5414.mat',2
3,'2segment_data5415.mat',2
3,'2segment_data5416.mat',2
3,'2segment_data5417.mat',2
3,'2segment_data5418.mat',2
3,'2segment_data5419.mat',2
3,'2segment_data5420.mat',2
3,'2segment_data5421.mat',2
3,'2segment_data5422.mat',2
3,'2segment_data5423.mat',2
3,'2segment_data5424.mat',2
3,'2segment_data5425.mat',2
3,'2segment_data5426.mat',2
3,'2segment_data5427.mat',2
3,'2segment_data5428.mat',2
3,'2segment_data5429.mat',2
3,'2segment_data5430.mat',2
3,'2segment_data5431.mat',2
3,'2segment_data5432.mat',2
3,'2segment_data5433.mat',2
3,'2segment_data5434.mat',2
3,'2segment_data5435.mat',2
3,'2segment_data5436.mat',2
3,'2segment_data5437.mat',2
3,'2segment_data5438.mat',2
3,'2segment_data5439.mat',2
3,'2segment_data5440.mat',2
3,'2segment_data5441.mat',2
3,'2segment_data5442.mat',2
3,'2segment_data5443.mat',2
3,'2segment_data5444.mat',2
3,'2segment_data5445.mat',2
3,'2segment_data5446.mat',2
3,'2segment_data5447.mat',2
3,'2segment_data5448.mat',2
3,'2segment_data5449.mat',2
3,'2segment_data5450.mat',2
3,'2segment_data5451.mat',2
3,'2segment_data5452.mat',2
3,'2segment_data5453.mat',2
3,'2segment_data5454.mat',2
3,'2segment_data5455.mat',2
3,'2segment_data5456.mat',2
3,'2segment_data5457.mat',2
3,'2segment_data5458.mat',2
3,'2segment_data5459.mat',2
3,'2segment_data5460.mat',2
3,'2segment_data5461.mat',2
3,'2segment_data5462.mat',2
3,'2segment_data5463.mat',2
3,'2segment_data5464.mat',2
3,'2segment_data5465.mat',2
3,'2segment_data5466.mat',2
3,'2segment_data5467.mat',2
3,'2segment_data5468.mat',2
3,'2segment_data5469.mat',2
3,'2segment_data5470.mat',2
